"","abundance","counts","length","countsFromAbundance","counts_normalized"
"AC005042.4",0,0,2446,"no",0
"AC005042.5",0,0,510,"no",0
"AC005048.1",0,0,91,"no",0
"AC005062.2",0.080201,5.33333498666667,566,"no",0.00100736792328691
"AC005071.1",0,0,94,"no",0
"AC005076.5",0.852717,73.9870978266667,738.491954540604,"no",0.0139747886217546
"AC005077.12",0,0,1352.5,"no",0
"AC005077.14",0.005358,2.199986,3495,"no",0.000415536495198739
"AC005077.5",0,0,256.5,"no",0
"AC005077.7",0,0,631,"no",0
"AC005077.8",0,0,375,"no",0
"AC005077.9",0,0,126,"no",0
"AC005082.1",0.073499,2.22796072,258,"no",0.000420820400234028
"AC005082.12",0.000521,0.1244196,2033,"no",2.35005516026143e-05
"AC005083.1",0,0,694.333333333333,"no",0
"AC005086.1",0,0,218,"no",0
"AC005086.2",0,0,221,"no",0
"AC005086.3",0,0,247,"no",0
"AC005086.4",0,0,230,"no",0
"AC005086.5",0,0,221,"no",0
"AC005086.6",0,0,247,"no",0
"AC005086.7",0,0,230,"no",0
"AC005086.8",0,0,218,"no",0
"AC005088.1",0,0,86,"no",0
"AC005088.2",0,0,86,"no",0
"AC005094.2",0,0,368,"no",0
"AC005102.1",0,0,479,"no",0
"AC005104.3",0.286407,14.8734119733333,442,"no",0.00280931127881991
"AC005105.2",0,0,792,"no",0
"AC005150.1",0,0,628,"no",0
"AC005152.3",0,0,334.5,"no",0
"AC005154.6",6.003669,797.49413284,1130.59055670791,"no",0.150631829885232
"AC005154.7",0.121435,19.8746367866667,1393,"no",0.00375394975862546
"AC005154.8",0.132947,5.92000021333333,379,"no",0.00111817808850798
"AC005159.1",0.414348,4.18666690666667,86,"no",0.00079078361996886
"AC005160.3",0,0,381,"no",0
"AC005161.1",0,0,80,"no",0
"AC005162.4",0,0,389,"no",0
"AC005162.5",0,0,578,"no",0
"AC005176.1",0,0,147,"no",0
"AC005176.2",0,0,915.666666666667,"no",0
"AC005176.3",0,0,111,"no",0
"AC005178.1",0,0,440,"no",0
"AC005189.6",0,0,310,"no",0
"AC005195.1",0,0,104,"no",0
"AC005197.2",0,0,683,"no",0
"AC005215.1",0,0,91,"no",0
"AC005220.3",0.201003,20.87665008,884,"no",0.00394321145940641
"AC005224.2",0.38549,69.6133326533333,1537,"no",0.0131486656141767
"AC005229.1",2.069943,24.32,100,"no",0.00459359630617346
"AC005229.5",0,0,364.5,"no",0
"AC005229.7",0,0,409,"no",0
"AC005235.1",0,0,1149.66666666667,"no",0
"AC005237.2",0,0,219,"no",0
"AC005237.4",0.215545,14.1564663066667,559,"no",0.00267389355817324
"AC005253.2",0,0,2001,"no",0
"AC005253.4",0,0,432,"no",0
"AC005255.3",0.657108,36.2088761066667,469,"no",0.0068391841913765
"AC005255.5",0,0,913,"no",0
"AC005255.6",0,0,930,"no",0
"AC005256.1",0,0,343.5,"no",0
"AC005262.2",0,0,472,"no",0
"AC005262.3",0,0,452,"no",0
"AC005262.4",0,0,362,"no",0
"AC005264.2",0,0,2319,"no",0
"AC005276.1",0,0,837,"no",0
"AC005280.1",0,0,2462,"no",0
"AC005281.1",0.378936,48.70667416,1094,"no",0.00919978612283596
"AC005281.2",0,0,911,"no",0
"AC005284.1",0,0,148,"no",0
"AC005288.1",0,0,85,"no",0
"AC005300.5",0,0,373,"no",0
"AC005301.8",0,0,1241,"no",0
"AC005304.1",0,0,405,"no",0
"AC005306.3",0.082641,4.54408032,468,"no",0.000858292375530737
"AC005307.1",0,0,1570,"no",0
"AC005307.3",0.451151,127.679981026667,2408.774492354,"no",0.0241163770237004
"AC005324.6",0,0,590.333333333333,"no",0
"AC005324.7",0,0,415,"no",0
"AC005326.2",0,0,207,"no",0
"AC005329.7",0,0,1572,"no",0
"AC005330.2",0,0,1256,"no",0
"AC005336.4",0.072673,10.61333064,1243,"no",0.00200466103717523
"AC005336.5",0,0,939,"no",0
"AC005339.2",0,0,392,"no",0
"AC005351.1",0,0,786,"no",0
"AC005355.1",0,0,714,"no",0
"AC005355.2",0,0,1107,"no",0
"AC005356.1",0,0,340,"no",0
"AC005357.1",0,0,301,"no",0
"AC005358.1",0,0,2055,"no",0
"AC005358.3",0,0,1143,"no",0
"AC005363.9",0.00014,0.00578448,351,"no",1.09258083721769e-06
"AC005370.1",0,0,83,"no",0
"AC005375.1",0,0,75,"no",0
"AC005387.2",0,0,440,"no",0
"AC005387.3",0.287579,11.893376,352,"no",0.00224643783147747
"AC005391.2",0.151713,5.8822148,330,"no",0.00111104112571541
"AC005392.13",0,0,500,"no",0
"AC005394.1",0,0,185,"no",0
"AC005399.1",0,0,302,"no",0
"AC005477.1",0,0,2136,"no",0
"AC005481.5",0.328269,133.293312,3456,"no",0.0251766309885209
"AC005484.5",0.144237,29.0633961333333,1715,"no",0.00548953573696283
"AC005487.2",0,0,665,"no",0
"AC005488.1",0,0,78,"no",0
"AC005488.11",0.042148,2.31756096,468,"no",0.00043774422143042
"AC005493.1",0,0,84,"no",0
"AC005498.3",0.395535,18.0266716,387.905505201815,"no",0.00340490345700502
"AC005498.4",0,0,465,"no",0
"AC005513.1",0,0,85,"no",0
"AC005517.3",0.03041,1.7471644,489,"no",0.000330006905185764
"AC005518.2",0,0,1116,"no",0
"AC005519.4",0.207537,33.3325634666667,1367,"no",0.00629590215525381
"AC005522.6",0,0,346,"no",0
"AC005522.7",0,0,453,"no",0
"AC005523.2",0,0,1985.5,"no",0
"AC005523.3",0.185701,9.12000202666667,418,"no",0.00172259899761474
"AC005532.5",0.147457,8.15999964,471,"no",0.0015412723768372
"AC005534.6",0.123181,6.26666466666667,433,"no",0.00118365656516562
"AC005534.8",0.241824,21.0818128266667,742,"no",0.00398196289177699
"AC005537.2",0,0,905.666666666667,"no",0
"AC005538.5",0,0,594,"no",0
"AC005539.2",0,0,1479,"no",0
"AC005540.3",0.038809,4.19041944,919,"no",0.000791492403819962
"AC005544.1",0,0,651,"no",0
"AC005546.2",0,0,391,"no",0
"AC005549.1",0,0,73,"no",0
"AC005549.2",0,0,52,"no",0
"AC005549.3",0,0,69,"no",0
"AC005550.3",0,0,3743,"no",0
"AC005550.4",0,0,697,"no",0
"AC005550.5",0,0,312,"no",0
"AC005559.2",0.000232,0.01378344,506,"no",2.60343581703798e-06
"AC005559.3",0.001724,0.268779426666667,1327,"no",5.07674416739894e-05
"AC005562.1",8.163632,1358.01824904,1415.84904464091,"no",0.256504424856345
"AC005588.2",0,0,162,"no",0
"AC005592.1",0.214386,56.3466595866667,2237,"no",0.0106428374729657
"AC005592.2",1.87083,116.05333652,527.980882282196,"no",0.0219203198173264
"AC005592.3",0.024634,4.74666293333333,1640,"no",0.0008965564686353
"AC005594.3",0.052868,19.0754960266667,3071,"no",0.00360300691145241
"AC005597.1",0,0,420,"no",0
"AC005606.1",0.001543,0.23312608,1286,"no",4.40331866760156e-05
"AC005606.14",0,0,579.5,"no",0
"AC005606.15",0,0,504,"no",0
"AC005609.1",0.268088,90.84000128,2884,"no",0.017157989076176
"AC005609.2",0,0,712,"no",0
"AC005609.3",0,0,2884,"no",0
"AC005614.3",0,0,3653,"no",0
"AC005614.5",0,0,461,"no",0
"AC005616.1",0,0,1269,"no",0
"AC005616.2",0,0,579,"no",0
"AC005618.1",0.107118,7.03524605333333,559,"no",0.00132882731429332
"AC005618.6",0.02336,8.6400008,3148,"no",0.00163193568092992
"AC005621.1",0,0,86,"no",0
"AC005624.2",1.540671,67.1566589866667,371,"no",0.0126846455861884
"AC005625.1",0,0,472,"no",0
"AC005626.3",0,0,255,"no",0
"AC005631.1",0,0,88,"no",0
"AC005682.5",1.375432,149.826673133333,927.139177363912,"no",0.0282994758335337
"AC005682.6",0.014156,2.43999264,1467,"no",0.000460869291866548
"AC005682.7",0,0,498,"no",0
"AC005682.8",0,0,675,"no",0
"AC005686.1",0,0,96,"no",0
"AC005701.1",0,0,89,"no",0
"AC005702.1",1.108261,10.6772965333333,82,"no",0.00201674300639139
"AC005702.2",2.474347,22.67568264,78,"no",0.00428301529667211
"AC005702.3",1.938941,17.9968678133333,79,"no",0.00339927407524754
"AC005702.4",1.710876,16.48304632,82,"no",0.00311334131126801
"AC005703.2",0,0,343,"no",0
"AC005703.3",0,0,1773,"no",0
"AC005722.4",0,0,964,"no",0
"AC005725.1",0,0,75,"no",0
"AC005730.2",0,0,344,"no",0
"AC005740.3",0,0,516,"no",0
"AC005740.4",0,0,419,"no",0
"AC005740.5",0,0,344,"no",0
"AC005740.6",0.091072,10.24000208,957,"no",0.00193414620599904
"AC005741.2",0,0,432,"no",0
"AC005754.7",0,0,581,"no",0
"AC005754.8",0,0,2086,"no",0
"AC005757.6",0,0,472,"no",0
"AC005757.7",0.051969,5.22666752,856,"no",0.000987220419961711
"AC005758.1",0,0,625,"no",0
"AC005772.2",0,0,976,"no",0
"AC005775.2",0.133422,13.0110136,830,"no",0.0024575388163048
"AC005776.1",0.186661,6.3600016,290,"no",0.0012012861783313
"AC005777.3",0,0,187,"no",0
"AC005779.1",0,0,306,"no",0
"AC005779.2",0,0,550,"no",0
"AC005780.1",0,0,549.333333333333,"no",0
"AC005783.1",0.047179,0.493332933333333,89,"no",9.31814284652023e-05
"AC005785.2",0.059604,12.4022657733333,1771,"no",0.00234255765808247
"AC005786.3",0,0,154,"no",0
"AC005786.5",0,0,369,"no",0
"AC005786.7",0.385172,25.5686832666667,565,"no",0.00482944938353122
"AC005789.11",0.901198,180.10666548,1701,"no",0.0340188039994304
"AC005789.9",0,0,297,"no",0
"AC005794.1",0,0,288,"no",0
"AC005795.1",2.315373,203.2108422,747,"no",0.038382753869421
"AC005808.3",0,0,381,"no",0
"AC005822.1",0.44263,53.77333544,1034,"no",0.0101567843358475
"AC005831.1",0,0,1775,"no",0
"AC005838.2",0,0,233,"no",0
"AC005841.1",0.375378,41.41333048,939,"no",0.00782220896049626
"AC005863.1",0,0,2998,"no",0
"AC005863.2",0,0,953,"no",0
"AC005884.1",0.235802,13.04888544,471,"no",0.0024646921034895
"AC005926.1",0,0,94,"no",0
"AC005932.1",0,0,957,"no",0
"AC005943.4",0.081403,5.10724008,534,"no",0.000964662794664024
"AC005943.5",1.132916,250.242288,1880,"no",0.0472661204689636
"AC005944.2",0,0,564,"no",0
"AC005954.3",0,0,337,"no",0
"AC005954.4",0,0,556,"no",0
"AC006000.5",0,0,842,"no",0
"AC006001.1",0,0,518,"no",0
"AC006003.3",0,0,613,"no",0
"AC006004.1",0,0,2145,"no",0
"AC006007.1",0,0,672,"no",0
"AC006011.4",0.0047,0.192727106666667,349,"no",3.64025709409334e-05
"AC006014.1",0,0,78,"no",0
"AC006014.10",0.15238,19.0165705733333,1062.17923612023,"no",0.00359187698773647
"AC006014.7",0.042028,2.58251821333333,523,"no",0.000487789725550727
"AC006014.8",0.113082,13.0204106666667,980,"no",0.002459313747667
"AC006019.3",0,0,2470,"no",0
"AC006019.4",0,0,3044,"no",0
"AC006022.4",0,0,388,"no",0
"AC006023.8",0,0,1480,"no",0
"AC006024.4",0,0,1692,"no",0
"AC006026.1",0,0,78,"no",0
"AC006026.10",0.008638,1.31334098666667,1294,"no",0.000248065719781999
"AC006026.12",0,0,180,"no",0
"AC006026.13",0,0,143,"no",0
"AC006026.9",0,0,1803,"no",0
"AC006028.11",0,0,402,"no",0
"AC006033.22",0.031967,1.5999992,426,"no",0.000302210132195744
"AC006035.1",0,0,561,"no",0
"AC006037.2",0,0,287,"no",0
"AC006041.1",0,0,328,"no",0
"AC006042.6",0,0,524,"no",0
"AC006042.7",0.054533,3.63928202666667,568,"no",0.000687392782681722
"AC006042.8",0,0,1469,"no",0
"AC006045.3",0,0,697,"no",0
"AC006050.2",0,0,845.333333333333,"no",0
"AC006070.12",0,0,193,"no",0
"AC006076.1",0,0,345,"no",0
"AC006077.4",0,0,343,"no",0
"AC006080.1",0,0,78,"no",0
"AC006111.1",0.024368,4.723906,1650,"no",0.000892258106591721
"AC006115.1",0,0,85,"no",0
"AC006115.3",0,0,799,"no",0
"AC006115.6",0,0,202,"no",0
"AC006116.1",0,0,86,"no",0
"AC006116.12",0.275173,14.6133347733333,452,"no",0.00276018752613734
"AC006116.13",0.045371,5.26667232,988,"no",0.000994776583675083
"AC006116.14",0,0,361,"no",0
"AC006116.15",0.057719,7.48000185333333,1103,"no",0.00141283342449189
"AC006116.17",0.074387,13.5466693333333,1550,"no",0.0025587142356313
"AC006116.19",0,0,559,"no",0
"AC006116.20",0.043634,3.24000277333333,632,"no",0.000611976347515451
"AC006116.21",0.106583,7.85332982666667,627.138052034565,"no",0.00148334814485764
"AC006116.22",0.015734,4.01333954666667,2171,"no",0.000758045300862988
"AC006116.24",1.784914,121.84246284,581,"no",0.0230137782580963
"AC006116.27",0,0,756,"no",0
"AC006126.3",0.032574,2.0666664,540,"no",0.000390354898895264
"AC006126.4",0,0,460,"no",0
"AC006129.1",0,0,587,"no",0
"AC006129.2",0,0,620.333333333333,"no",0
"AC006129.4",0,0,835.75,"no",0
"AC006130.1",0.112164,1.13333322666667,86,"no",0.000214065597190775
"AC006130.3",0,0,555,"no",0
"AC006130.4",0,0,326,"no",0
"AC006133.3",0,0,170,"no",0
"AC006145.1",0,0,68,"no",0
"AC006150.1",0,0,263,"no",0
"AC006150.2",0,0,118,"no",0
"AC006153.3",0,0,380,"no",0
"AC006156.1",0,0,613.666666666667,"no",0
"AC006156.2",0,0,926,"no",0
"AC006159.3",0,0,521,"no",0
"AC006159.4",0,0,692,"no",0
"AC006159.5",0,0,386,"no",0
"AC006160.5",0,0,750,"no",0
"AC006195.2",0,0,923,"no",0
"AC006196.1",0,0,2852,"no",0
"AC006227.1",0,0,675.5,"no",0
"AC006262.10",0,0,258,"no",0
"AC006262.4",0.127391,9.15999984,612,"no",0.00173015384167654
"AC006262.5",0,0,481.833333333333,"no",0
"AC006262.6",0.009123,3.58664432,3346,"no",0.000677450497529195
"AC006272.1",0.195578,9.71999856,423,"no",0.00183592719906363
"AC006272.2",0.022203,1.43999872,552,"no",0.000271989013202571
"AC006273.4",0.012001,1.21403296,861,"no",0.000229308277986383
"AC006273.5",0,0,769.5,"no",0
"AC006273.7",0,0,388,"no",0
"AC006277.2",0.105815,9.64749066666667,776,"no",0.00182223180469749
"AC006296.1",0,0,764,"no",0
"AC006296.2",0,0,591,"no",0
"AC006322.1",0,0,102,"no",0
"AC006326.3",0,0,787,"no",0
"AC006326.5",0,0,138,"no",0
"AC006328.1",0,0,83,"no",0
"AC006328.9",0.007935,0.35333412,379,"no",6.67382528156682e-05
"AC006335.10",0,0,547,"no",0
"AC006335.11",0,0,330,"no",0
"AC006335.2",0,0,343,"no",0
"AC006335.6",0,0,549,"no",0
"AC006355.3",0,0,1012,"no",0
"AC006366.3",0,0,759,"no",0
"AC006369.2",0,0,548,"no",0
"AC006369.3",0,0,384,"no",0
"AC006371.1",0,0,97,"no",0
"AC006372.1",0,0,1543,"no",0
"AC006372.4",0,0,4049,"no",0
"AC006372.5",0,0,546,"no",0
"AC006372.6",0,0,292,"no",0
"AC006373.1",0,0,361,"no",0
"AC006377.1",0,0,98,"no",0
"AC006378.2",0.449903,29.75999984,563,"no",0.00562111123917545
"AC006380.1",0,0,127,"no",0
"AC006380.3",0,0,575,"no",0
"AC006390.4",0,0,283,"no",0
"AC006427.2",0,0,712,"no",0
"AC006432.1",0,0,70,"no",0
"AC006435.1",0,0,573,"no",0
"AC006445.6",0,0,405,"no",0
"AC006445.7",0,0,472,"no",0
"AC006449.1",0,0,366,"no",0
"AC006452.1",0,0,63,"no",0
"AC006455.1",0,0,2913,"no",0
"AC006458.3",0,0,653,"no",0
"AC006460.2",0.011221,1.06520256,808,"no",0.000201196979644018
"AC006461.2",0,0,326,"no",0
"AC006465.4",0,0,1150,"no",0
"AC006466.5",0,0,289,"no",0
"AC006480.1",0,0,100,"no",0
"AC006482.1",0,0,273,"no",0
"AC006483.1",0,4.48e-06,84,"no",8.4618879324248e-10
"AC006483.5",0.164233,5.8466678,303,"no",0.0011043269576276
"AC006486.1",0.37704,97.41332508,2199,"no",0.0183995678560675
"AC006486.9",0.778496,57.9896891466667,634,"no",0.0109531752409653
"AC006487.1",0,0,84,"no",0
"AC006499.1",0,0,1117,"no",0
"AC006499.2",0,0,514,"no",0
"AC006499.3",0,0,748,"no",0
"AC006499.4",0,0,337,"no",0
"AC006499.5",0,0,694,"no",0
"AC006499.6",0,0,850,"no",0
"AC006499.7",0,0,607,"no",0
"AC006499.8",0,0,1696,"no",0
"AC006499.9",0,0,23,"no",0
"AC006509.4",0,0,395,"no",0
"AC006509.7",0,0,634,"no",0
"AC006534.1",0,0,73,"no",0
"AC006534.2",0,0,70,"no",0
"AC006538.1",1.01196,188.450688333333,1585,"no",0.0355948349434147
"AC006538.4",0,0,543,"no",0
"AC006539.1",0,0,91,"no",0
"AC006539.2",0,0,501,"no",0
"AC006539.3",0,0,572,"no",0
"AC006539.4",0,0,566,"no",0
"AC006547.13",0.243593,18.05924524,631,"no",0.00341105601261286
"AC006547.14",0.133085,10.3199976,660,"no",0.00194925587397529
"AC006547.15",0.024277,1.66291033333333,583,"no",0.000314092876837898
"AC006547.8",0.117549,7.26456496,526,"no",0.00137214139663705
"AC006548.19",0,0,102,"no",0
"AC006548.26",0,0,529,"no",0
"AC006552.1",0,0,2216,"no",0
"AC006557.1",0.112443,1.44000045333333,109,"no",0.000271989340597044
"AC006926.1",0,0,96,"no",0
"AC006942.4",0.211543,12.9242810666667,520,"no",0.002441156651636
"AC006946.12",0,0,328,"no",0
"AC006946.15",0,0,999,"no",0
"AC006946.16",0.297363,99.7466576666667,2855,"no",0.0188402910448499
"AC006946.17",0.072804,6.46666272,756,"no",0.00122143248288905
"AC006947.1",0,0,484,"no",0
"AC006953.1",0.067632,0.7866672,99,"no",0.000148586823359697
"AC006960.5",0,0,153,"no",0
"AC006960.7",0,0,531,"no",0
"AC006967.1",0,0,1091,"no",0
"AC006978.6",2.18116,216.80191584,846,"no",0.0409498552538632
"AC006987.4",0,0,527,"no",0
"AC006987.5",0,0,406,"no",0
"AC006987.6",0,0,527,"no",0
"AC006987.7",0.016083,2.14666133333333,1136,"no",0.000405464456061077
"AC006988.1",0,0,107,"no",0
"AC006989.2",0,0,131,"no",0
"AC006994.1",0,0,839,"no",0
"AC006994.2",0,0,506,"no",0
"AC006994.3",0,0,96,"no",0
"AC006995.8",0.207688,20.2532505333333,830,"no",0.00382546286340155
"AC007000.10",0.022606,1.29347849333333,487,"no",0.000244314063696168
"AC007000.11",0.084062,1.3333338,135,"no",0.000251841990895404
"AC007000.12",0.067855,7.48607108,939,"no",0.00141397978868586
"AC007003.1",0,0,542.5,"no",0
"AC007009.1",0,0,429,"no",0
"AC007009.2",0,0,87,"no",0
"AC007016.3",0,0,244,"no",0
"AC007025.1",0,0,107,"no",0
"AC007036.4",0,0,437,"no",0
"AC007036.5",0.128943,9.30187896,614,"no",0.00175695217233259
"AC007036.6",0,0,674,"no",0
"AC007038.7",0.044858,11.58955096,2199,"no",0.00218905092434478
"AC007040.1",0,0,86,"no",0
"AC007040.11",0.587812,287.9917648,4170,"no",0.0543962955178313
"AC007040.2",0,0,77,"no",0
"AC007040.3",0,0,69,"no",0
"AC007040.4",0,0,86,"no",0
"AC007040.5",0,0,77,"no",0
"AC007040.6",0,0,844,"no",0
"AC007040.7",0.597939,76.55150212,1089.66196384581,"no",0.014459156964246
"AC007040.8",0,0,570,"no",0
"AC007040.9",0,0,69,"no",0
"AC007041.1",0,0,75,"no",0
"AC007041.2",0.1154,15.6599982,1155,"no",0.00295788280782085
"AC007050.1",0,0,82,"no",0
"AC007050.17",0,0,652,"no",0
"AC007050.18",0,0,1123,"no",0
"AC007056.1",0,0,82,"no",0
"AC007064.22",0,0,359,"no",0
"AC007064.24",0,0,500,"no",0
"AC007064.25",0,0,351,"no",0
"AC007078.4",0,0,453,"no",0
"AC007091.1",0,0,566,"no",0
"AC007096.1",0,0,124,"no",0
"AC007098.1",0,0,251,"no",0
"AC007099.1",0,0,1185,"no",0
"AC007099.2",0,0,336,"no",0
"AC007106.1",0,0,600,"no",0
"AC007114.1",0,0,101,"no",0
"AC007115.3",0,0,234,"no",0
"AC007126.1",0,0,4781,"no",0
"AC007128.1",1.061328,231.062824506667,1853,"no",0.0436434760340391
"AC007131.1",0,0,2036,"no",0
"AC007131.2",0,0,526.428571428571,"no",0
"AC007131.3",0,0,82,"no",0
"AC007136.1",0,0,199,"no",0
"AC007161.5",0,0,915.5,"no",0
"AC007163.10",0,0,344,"no",0
"AC007163.11",0,0,295,"no",0
"AC007163.3",0,0,2050,"no",0
"AC007163.6",0,0,877,"no",0
"AC007163.8",0,0,677,"no",0
"AC007163.9",0,0,754,"no",0
"AC007179.1",0,0,438,"no",0
"AC007179.2",0,0,92,"no",0
"AC007182.6",0,0,2159,"no",0
"AC007192.6",0,0,463,"no",0
"AC007193.10",0,0,472,"no",0
"AC007193.6",0.053324,2.08000213333333,332,"no",0.000392873771238196
"AC007193.8",0,0,188,"no",0
"AC007193.9",0,0,448,"no",0
"AC007204.1",0,0,237,"no",0
"AC007204.2",0,0,763,"no",0
"AC007216.1",2.1e-05,0.00019136,78,"no",3.61443498827859e-08
"AC007216.2",0,0,147,"no",0
"AC007228.11",0.248388,59.6799984666667,2045,"no",0.0112724432775049
"AC007228.5",0,0,517,"no",0
"AC007228.8",0.001818,0.0303387733333333,142,"no",5.73043080254252e-06
"AC007228.9",0.753069,117.50000576,1328,"no",0.0221935687678658
"AC007229.3",0.026718,1.29333392,412,"no",0.000244286756478653
"AC007237.2",0,0,499,"no",0
"AC007238.1",0.373806,76.46283972,1741,"no",0.0144424102836071
"AC007241.1",0,0,95,"no",0
"AC007242.1",0,0,102,"no",0
"AC007246.3",4.677361,561.706629106667,1022.12360730762,"no",0.106095949696445
"AC007248.6",0,0,399,"no",0
"AC007248.7",0,0,866,"no",0
"AC007249.3",0.46611,27.0533303733333,494,"no",0.00510987164772345
"AC007250.4",0,0,813,"no",0
"AC007251.2",0,0,708,"no",0
"AC007253.1",0,0,889,"no",0
"AC007255.8",0.086421,9.02666893333333,889,"no",0.00170497010975373
"AC007256.5",0.012354,4.0133422,2765,"no",0.000758045802028375
"AC007271.3",0,0,382,"no",0
"AC007272.1",0,0,130,"no",0
"AC007272.3",0,0,555,"no",0
"AC007274.2",0,0,662,"no",0
"AC007274.5",0,0,662,"no",0
"AC007277.3",0.003278,0.45333332,1177,"no",8.56262444168319e-05
"AC007278.2",0,0,1200,"no",0
"AC007278.3",0,0,1327,"no",0
"AC007279.2",0.091248,8.97333192,837,"no",0.00169489573856005
"AC007282.6",0,0,526,"no",0
"AC007283.4",0,0,197,"no",0
"AC007283.5",0,0,445,"no",0
"AC007285.6",0.361112,28.53333688,672.519927335563,"no",0.00538941738876526
"AC007285.7",0.22149,13.47999688,518,"no",0.00254612104749991
"AC007292.1",0,0,334,"no",0
"AC007292.3",1.08132,230.20657888,1812,"no",0.0434817471381578
"AC007292.4",0,0,357,"no",0
"AC007292.6",0.812617,71.2245986666667,746,"no",0.0134530038381533
"AC007292.7",0.420584,13.7867478,279,"no",0.00260406059902241
"AC007308.6",0,0,2400,"no",0
"AC007308.7",0,0,373,"no",0
"AC007312.3",0,0,258,"no",0
"AC007316.3",0,0,379,"no",0
"AC007317.1",0,0,549,"no",0
"AC007318.5",10.150455,1502.6617704,1260,"no",0.283824899586247
"AC007319.1",0.643778,30.41861496,402.159011336206,"no",0.00574551140292635
"AC007322.1",0,0,605,"no",0
"AC007322.3",0,0,723,"no",0
"AC007322.5",0,0,750,"no",0
"AC007322.7",0,0,701,"no",0
"AC007326.9",0.187322,10.0799998666667,458,"no",0.00190392475961139
"AC007327.5",0,0,457,"no",0
"AC007327.6",0,0,264,"no",0
"AC007333.1",0,0,99,"no",0
"AC007339.1",0,0,82,"no",0
"AC007347.1",0.000778,0.12883896,1409,"no",2.43352866261197e-05
"AC007349.4",0,0,587,"no",0
"AC007349.5",0,0,872,"no",0
"AC007349.7",0,0,553,"no",0
"AC007353.1",0,0,102,"no",0
"AC007358.1",0,0,80,"no",0
"AC007359.6",0,0,1842,"no",0
"AC007362.1",0.031517,7.01333048,1894,"no",0.00132468786952721
"AC007362.3",0,0,547.333333333333,"no",0
"AC007364.1",0,0,1194,"no",0
"AC007365.1",0,0,1554,"no",0
"AC007365.2",0,0,84,"no",0
"AC007365.3",0.18733,13.80000248,627,"no",0.00260656416189608
"AC007365.4",0,0,458,"no",0
"AC007375.1",0.001913,0.52000208,2314,"no",9.82187349461562e-05
"AC007377.1",0,0,51,"no",0
"AC007381.2",0,0,586.5,"no",0
"AC007381.3",0,0,2005,"no",0
"AC007382.1",2.231846,53.49333152,204,"no",0.0101038967958546
"AC007383.3",0.981076,83.2467266666667,722.203225845908,"no",0.015723760531128
"AC007383.4",0,0,1411,"no",0
"AC007383.6",0,0,636,"no",0
"AC007386.2",0,0,2928,"no",0
"AC007386.3",0.050112,3.42666856,582,"no",0.000647234047684899
"AC007386.4",0,0,495,"no",0
"AC007387.2",0.107487,1.89431,150,"no",0.000357799976099813
"AC007389.1",0,0,793,"no",0
"AC007389.2",0,0,306,"no",0
"AC007389.3",0,0,1656,"no",0
"AC007389.4",0,0,91,"no",0
"AC007390.4",0,0,356,"no",0
"AC007391.2",0,0,504,"no",0
"AC007392.3",0,0,572.8,"no",0
"AC007392.4",0,0,465,"no",0
"AC007394.3",0,0,531,"no",0
"AC007395.3",0,0,434,"no",0
"AC007395.4",0,0,677,"no",0
"AC007401.1",0.000431,0.0967978,1913,"no",1.82833066005641e-05
"AC007401.2",0.039981,2.019882,430,"no",0.000381518194658975
"AC007402.1",0,0,97,"no",0
"AC007403.1",0,0,397,"no",0
"AC007403.2",0,0,505.5,"no",0
"AC007403.3",0,0,567,"no",0
"AC007405.4",0.073154,17.4133349333333,2026,"no",0.00328905555213492
"AC007405.6",5.665461,405.07999004,608.555712588967,"no",0.0765120865934427
